# Component: primary
# Region: (6330.0,6375.0)
# KOREL: False
# Parameters: {'rv': 19.9864936135, 'teff': 25000.0, 'vrot': 150.0, 'logg': 4.2, 'lr': 0.7, 'z': 1.0}
6.3336500000e+03 6.9880160858e-01
6.3336750000e+03 6.9879603152e-01
6.3337000000e+03 6.9879054352e-01
6.3337250000e+03 6.9878515633e-01
6.3337500000e+03 6.9877988491e-01
6.3337750000e+03 6.9877474333e-01
6.3338000000e+03 6.9876974287e-01
6.3338250000e+03 6.9876489088e-01
6.3338500000e+03 6.9876019057e-01
6.3338750000e+03 6.9875564268e-01
6.3339000000e+03 6.9875124629e-01
6.3339250000e+03 6.9874700061e-01
6.3339500000e+03 6.9874290407e-01
6.3339750000e+03 6.9873895483e-01
6.3340000000e+03 6.9873515196e-01
6.3340250000e+03 6.9873149409e-01
6.3340500000e+03 6.9872798018e-01
6.3340750000e+03 6.9872461033e-01
6.3341000000e+03 6.9872138572e-01
6.3341250000e+03 6.9871830678e-01
6.3341500000e+03 6.9871537431e-01
6.3341750000e+03 6.9871258927e-01
6.3342000000e+03 6.9870995267e-01
6.3342250000e+03 6.9870746649e-01
6.3342500000e+03 6.9870513216e-01
6.3342750000e+03 6.9870294788e-01
6.3343000000e+03 6.9870090279e-01
6.3343250000e+03 6.9869897641e-01
6.3343500000e+03 6.9869714514e-01
6.3343750000e+03 6.9869539716e-01
6.3344000000e+03 6.9869373427e-01
6.3344250000e+03 6.9869215886e-01
6.3344500000e+03 6.9869065783e-01
6.3344750000e+03 6.9868920844e-01
6.3345000000e+03 6.9868778859e-01
6.3345250000e+03 6.9868638713e-01
6.3345500000e+03 6.9868500929e-01
6.3345750000e+03 6.9868367286e-01
6.3346000000e+03 6.9868240256e-01
6.3346250000e+03 6.9868122385e-01
6.3346500000e+03 6.9868015436e-01
6.3346750000e+03 6.9867920550e-01
6.3347000000e+03 6.9867838345e-01
6.3347250000e+03 6.9867769050e-01
6.3347500000e+03 6.9867712770e-01
6.3347750000e+03 6.9867669512e-01
6.3348000000e+03 6.9867639255e-01
6.3348250000e+03 6.9867621974e-01
6.3348500000e+03 6.9867617635e-01
6.3348750000e+03 6.9867626240e-01
6.3349000000e+03 6.9867647786e-01
6.3349250000e+03 6.9867682281e-01
6.3349500000e+03 6.9867729704e-01
6.3349750000e+03 6.9867790065e-01
6.3350000000e+03 6.9867863377e-01
6.3350250000e+03 6.9867949651e-01
6.3350500000e+03 6.9868048909e-01
6.3350750000e+03 6.9868161177e-01
6.3351000000e+03 6.9868286478e-01
6.3351250000e+03 6.9868424847e-01
6.3351500000e+03 6.9868576323e-01
6.3351750000e+03 6.9868740941e-01
6.3352000000e+03 6.9868918732e-01
6.3352250000e+03 6.9869109776e-01
6.3352500000e+03 6.9869314072e-01
6.3352750000e+03 6.9869531473e-01
6.3353000000e+03 6.9869761767e-01
6.3353250000e+03 6.9870004572e-01
6.3353500000e+03 6.9870259615e-01
6.3353750000e+03 6.9870527209e-01
6.3354000000e+03 6.9870808418e-01
6.3354250000e+03 6.9871104738e-01
6.3354500000e+03 6.9871417554e-01
6.3354750000e+03 6.9871747737e-01
6.3355000000e+03 6.9872094739e-01
6.3355250000e+03 6.9872455132e-01
6.3355500000e+03 6.9872822952e-01
6.3355750000e+03 6.9873193159e-01
6.3356000000e+03 6.9873564707e-01
6.3356250000e+03 6.9873940518e-01
6.3356500000e+03 6.9874324941e-01
6.3356750000e+03 6.9874721377e-01
6.3357000000e+03 6.9875131460e-01
6.3357250000e+03 6.9875555694e-01
6.3357500000e+03 6.9875993502e-01
6.3357750000e+03 6.9876443105e-01
6.3358000000e+03 6.9876902080e-01
6.3358250000e+03 6.9877369039e-01
6.3358500000e+03 6.9877844457e-01
6.3358750000e+03 6.9878329884e-01
6.3359000000e+03 6.9878826876e-01
6.3359250000e+03 6.9879336489e-01
6.3359500000e+03 6.9879859085e-01
6.3359750000e+03 6.9880394707e-01
6.3360000000e+03 6.9880943355e-01
6.3360250000e+03 6.9881505059e-01
6.3360500000e+03 6.9882079915e-01
6.3360750000e+03 6.9882667983e-01
6.3361000000e+03 6.9883269422e-01
6.3361250000e+03 6.9883884311e-01
6.3361500000e+03 6.9884512693e-01
6.3361750000e+03 6.9885154674e-01
6.3362000000e+03 6.9885810320e-01
6.3362250000e+03 6.9886479530e-01
6.3362500000e+03 6.9887162239e-01
6.3362750000e+03 6.9887858468e-01
6.3363000000e+03 6.9888568330e-01
6.3363250000e+03 6.9889292050e-01
6.3363500000e+03 6.9890029720e-01
6.3363750000e+03 6.9890781417e-01
6.3364000000e+03 6.9891547342e-01
6.3364250000e+03 6.9892327606e-01
6.3364500000e+03 6.9893122324e-01
6.3364750000e+03 6.9893931660e-01
6.3365000000e+03 6.9894755646e-01
6.3365250000e+03 6.9895594314e-01
6.3365500000e+03 6.9896447900e-01
6.3365750000e+03 6.9897316540e-01
6.3366000000e+03 6.9898200446e-01
6.3366250000e+03 6.9899099949e-01
6.3366500000e+03 6.9900015399e-01
6.3366750000e+03 6.9900946862e-01
6.3367000000e+03 6.9901893862e-01
6.3367250000e+03 6.9902855335e-01
6.3367500000e+03 6.9903829971e-01
6.3367750000e+03 6.9904816969e-01
6.3368000000e+03 6.9905816447e-01
6.3368250000e+03 6.9906829254e-01
6.3368500000e+03 6.9907856530e-01
6.3368750000e+03 6.9908899240e-01
6.3369000000e+03 6.9909958019e-01
6.3369250000e+03 6.9911033201e-01
6.3369500000e+03 6.9912125091e-01
6.3369750000e+03 6.9913234042e-01
6.3370000000e+03 6.9914360306e-01
6.3370250000e+03 6.9915503966e-01
6.3370500000e+03 6.9916665063e-01
6.3370750000e+03 6.9917843688e-01
6.3371000000e+03 6.9919039875e-01
6.3371250000e+03 6.9920253846e-01
6.3371500000e+03 6.9921486103e-01
6.3371750000e+03 6.9922737327e-01
6.3372000000e+03 6.9924008275e-01
6.3372250000e+03 6.9925299415e-01
6.3372500000e+03 6.9926611027e-01
6.3372750000e+03 6.9927943388e-01
6.3373000000e+03 6.9929296701e-01
6.3373250000e+03 6.9930671263e-01
6.3373500000e+03 6.9932067696e-01
6.3373750000e+03 6.9933486745e-01
6.3374000000e+03 6.9934929433e-01
6.3374250000e+03 6.9936397001e-01
6.3374500000e+03 6.9937890743e-01
6.3374750000e+03 6.9939411913e-01
6.3375000000e+03 6.9940961777e-01
6.3375250000e+03 6.9942541342e-01
6.3375500000e+03 6.9944151450e-01
6.3375750000e+03 6.9945792559e-01
6.3376000000e+03 6.9947463934e-01
6.3376250000e+03 6.9949162345e-01
6.3376500000e+03 6.9950880087e-01
6.3376750000e+03 6.9952602557e-01
6.3377000000e+03 6.9954306262e-01
6.3377250000e+03 6.9955959194e-01
6.3377500000e+03 6.9957525300e-01
6.3377750000e+03 6.9958973642e-01
6.3378000000e+03 6.9960290591e-01
6.3378250000e+03 6.9961489705e-01
6.3378500000e+03 6.9962615934e-01
6.3378750000e+03 6.9963740742e-01
6.3379000000e+03 6.9964944778e-01
6.3379250000e+03 6.9966288008e-01
6.3379500000e+03 6.9967774028e-01
6.3379750000e+03 6.9969327316e-01
6.3380000000e+03 6.9970802158e-01
6.3380250000e+03 6.9972021570e-01
6.3380500000e+03 6.9972832951e-01
6.3380750000e+03 6.9973155816e-01
6.3381000000e+03 6.9973002648e-01
6.3381250000e+03 6.9972465777e-01
6.3381500000e+03 6.9971674883e-01
6.3381750000e+03 6.9970749847e-01
6.3382000000e+03 6.9969773772e-01
6.3382250000e+03 6.9968791452e-01
6.3382500000e+03 6.9967822539e-01
6.3382750000e+03 6.9966875161e-01
6.3383000000e+03 6.9965953457e-01
6.3383250000e+03 6.9965059211e-01
6.3383500000e+03 6.9964190937e-01
6.3383750000e+03 6.9963342568e-01
6.3384000000e+03 6.9962504061e-01
6.3384250000e+03 6.9961665811e-01
6.3384500000e+03 6.9960823690e-01
6.3384750000e+03 6.9959979831e-01
6.3385000000e+03 6.9959139565e-01
6.3385250000e+03 6.9958307847e-01
6.3385500000e+03 6.9957487620e-01
6.3385750000e+03 6.9956680167e-01
6.3386000000e+03 6.9955885845e-01
6.3386250000e+03 6.9955104502e-01
6.3386500000e+03 6.9954335804e-01
6.3386750000e+03 6.9953579291e-01
6.3387000000e+03 6.9952834546e-01
6.3387250000e+03 6.9952101247e-01
6.3387500000e+03 6.9951379079e-01
6.3387750000e+03 6.9950667792e-01
6.3388000000e+03 6.9949967183e-01
6.3388250000e+03 6.9949276993e-01
6.3388500000e+03 6.9948596970e-01
6.3388750000e+03 6.9947926849e-01
6.3389000000e+03 6.9947265898e-01
6.3389250000e+03 6.9946611908e-01
6.3389500000e+03 6.9945959919e-01
6.3389750000e+03 6.9945301995e-01
6.3390000000e+03 6.9944630721e-01
6.3390250000e+03 6.9943945238e-01
6.3390500000e+03 6.9943253374e-01
6.3390750000e+03 6.9942566587e-01
6.3391000000e+03 6.9941892920e-01
6.3391250000e+03 6.9941234497e-01
6.3391500000e+03 6.9940589686e-01
6.3391750000e+03 6.9939955901e-01
6.3392000000e+03 6.9939331140e-01
6.3392250000e+03 6.9938714706e-01
6.3392500000e+03 6.9938107742e-01
6.3392750000e+03 6.9937513360e-01
6.3393000000e+03 6.9936935686e-01
6.3393250000e+03 6.9936378036e-01
6.3393500000e+03 6.9935841558e-01
6.3393750000e+03 6.9935324912e-01
6.3394000000e+03 6.9934825205e-01
6.3394250000e+03 6.9934339209e-01
6.3394500000e+03 6.9933864459e-01
6.3394750000e+03 6.9933399731e-01
6.3395000000e+03 6.9932944410e-01
6.3395250000e+03 6.9932498362e-01
6.3395500000e+03 6.9932061690e-01
6.3395750000e+03 6.9931634485e-01
6.3396000000e+03 6.9931216828e-01
6.3396250000e+03 6.9930808638e-01
6.3396500000e+03 6.9930409798e-01
6.3396750000e+03 6.9930020255e-01
6.3397000000e+03 6.9929640007e-01
6.3397250000e+03 6.9929269078e-01
6.3397500000e+03 6.9928907566e-01
6.3397750000e+03 6.9928555524e-01
6.3398000000e+03 6.9928213048e-01
6.3398250000e+03 6.9927880368e-01
6.3398500000e+03 6.9927557587e-01
6.3398750000e+03 6.9927244634e-01
6.3399000000e+03 6.9926941271e-01
6.3399250000e+03 6.9926646961e-01
6.3399500000e+03 6.9926360567e-01
6.3399750000e+03 6.9926080552e-01
6.3400000000e+03 6.9925805347e-01
6.3400250000e+03 6.9925533603e-01
6.3400500000e+03 6.9925264426e-01
6.3400750000e+03 6.9924997410e-01
6.3401000000e+03 6.9924732732e-01
6.3401250000e+03 6.9924471113e-01
6.3401500000e+03 6.9924213523e-01
6.3401750000e+03 6.9923960931e-01
6.3402000000e+03 6.9923714190e-01
6.3402250000e+03 6.9923473992e-01
6.3402500000e+03 6.9923240787e-01
6.3402750000e+03 6.9923014907e-01
6.3403000000e+03 6.9922796596e-01
6.3403250000e+03 6.9922585943e-01
6.3403500000e+03 6.9922382967e-01
6.3403750000e+03 6.9922187765e-01
6.3404000000e+03 6.9922000369e-01
6.3404250000e+03 6.9921820768e-01
6.3404500000e+03 6.9921649055e-01
6.3404750000e+03 6.9921485343e-01
6.3405000000e+03 6.9921329634e-01
6.3405250000e+03 6.9921181984e-01
6.3405500000e+03 6.9921042607e-01
6.3405750000e+03 6.9920911826e-01
6.3406000000e+03 6.9920790119e-01
6.3406250000e+03 6.9920678094e-01
6.3406500000e+03 6.9920575964e-01
6.3406750000e+03 6.9920482600e-01
6.3407000000e+03 6.9920394940e-01
6.3407250000e+03 6.9920309016e-01
6.3407500000e+03 6.9920222450e-01
6.3407750000e+03 6.9920135756e-01
6.3408000000e+03 6.9920051354e-01
6.3408250000e+03 6.9919971810e-01
6.3408500000e+03 6.9919898662e-01
6.3408750000e+03 6.9919832498e-01
6.3409000000e+03 6.9919773502e-01
6.3409250000e+03 6.9919721659e-01
6.3409500000e+03 6.9919676918e-01
6.3409750000e+03 6.9919639361e-01
6.3410000000e+03 6.9919608948e-01
6.3410250000e+03 6.9919585634e-01
6.3410500000e+03 6.9919569476e-01
6.3410750000e+03 6.9919560495e-01
6.3411000000e+03 6.9919558701e-01
6.3411250000e+03 6.9919564107e-01
6.3411500000e+03 6.9919576710e-01
6.3411750000e+03 6.9919596433e-01
6.3412000000e+03 6.9919623252e-01
6.3412250000e+03 6.9919657219e-01
6.3412500000e+03 6.9919698358e-01
6.3412750000e+03 6.9919746682e-01
6.3413000000e+03 6.9919802214e-01
6.3413250000e+03 6.9919864920e-01
6.3413500000e+03 6.9919934746e-01
6.3413750000e+03 6.9920011710e-01
6.3414000000e+03 6.9920095845e-01
6.3414250000e+03 6.9920187212e-01
6.3414500000e+03 6.9920285777e-01
6.3414750000e+03 6.9920391520e-01
6.3415000000e+03 6.9920504498e-01
6.3415250000e+03 6.9920624784e-01
6.3415500000e+03 6.9920752437e-01
6.3415750000e+03 6.9920887491e-01
6.3416000000e+03 6.9921030062e-01
6.3416250000e+03 6.9921180254e-01
6.3416500000e+03 6.9921338026e-01
6.3416750000e+03 6.9921502993e-01
6.3417000000e+03 6.9921674416e-01
6.3417250000e+03 6.9921851611e-01
6.3417500000e+03 6.9922034263e-01
6.3417750000e+03 6.9922222551e-01
6.3418000000e+03 6.9922417044e-01
6.3418250000e+03 6.9922618270e-01
6.3418500000e+03 6.9922826477e-01
6.3418750000e+03 6.9923041754e-01
6.3419000000e+03 6.9923264186e-01
6.3419250000e+03 6.9923493752e-01
6.3419500000e+03 6.9923730441e-01
6.3419750000e+03 6.9923974241e-01
6.3420000000e+03 6.9924225144e-01
6.3420250000e+03 6.9924483211e-01
6.3420500000e+03 6.9924748398e-01
6.3420750000e+03 6.9925020727e-01
6.3421000000e+03 6.9925300193e-01
6.3421250000e+03 6.9925586799e-01
6.3421500000e+03 6.9925880536e-01
6.3421750000e+03 6.9926181362e-01
6.3422000000e+03 6.9926489194e-01
6.3422250000e+03 6.9926803796e-01
6.3422500000e+03 6.9927125010e-01
6.3422750000e+03 6.9927452758e-01
6.3423000000e+03 6.9927787177e-01
6.3423250000e+03 6.9928128477e-01
6.3423500000e+03 6.9928476481e-01
6.3423750000e+03 6.9928830154e-01
6.3424000000e+03 6.9929187232e-01
6.3424250000e+03 6.9929544667e-01
6.3424500000e+03 6.9929900373e-01
6.3424750000e+03 6.9930255045e-01
6.3425000000e+03 6.9930612205e-01
6.3425250000e+03 6.9930976147e-01
6.3425500000e+03 6.9931349625e-01
6.3425750000e+03 6.9931733196e-01
6.3426000000e+03 6.9932125834e-01
6.3426250000e+03 6.9932525596e-01
6.3426500000e+03 6.9932930012e-01
6.3426750000e+03 6.9933337137e-01
6.3427000000e+03 6.9933747022e-01
6.3427250000e+03 6.9934161680e-01
6.3427500000e+03 6.9934583757e-01
6.3427750000e+03 6.9935015017e-01
6.3428000000e+03 6.9935455698e-01
6.3428250000e+03 6.9935905276e-01
6.3428500000e+03 6.9936363083e-01
6.3428750000e+03 6.9936828543e-01
6.3429000000e+03 6.9937301328e-01
6.3429250000e+03 6.9937781305e-01
6.3429500000e+03 6.9938268528e-01
6.3429750000e+03 6.9938763124e-01
6.3430000000e+03 6.9939265245e-01
6.3430250000e+03 6.9939774940e-01
6.3430500000e+03 6.9940292181e-01
6.3430750000e+03 6.9940816894e-01
6.3431000000e+03 6.9941348857e-01
6.3431250000e+03 6.9941887697e-01
6.3431500000e+03 6.9942432970e-01
6.3431750000e+03 6.9942984352e-01
6.3432000000e+03 6.9943541918e-01
6.3432250000e+03 6.9944106204e-01
6.3432500000e+03 6.9944677868e-01
6.3432750000e+03 6.9945257083e-01
6.3433000000e+03 6.9945843684e-01
6.3433250000e+03 6.9946437416e-01
6.3433500000e+03 6.9947038033e-01
6.3433750000e+03 6.9947645250e-01
6.3434000000e+03 6.9948258603e-01
6.3434250000e+03 6.9948877563e-01
6.3434500000e+03 6.9949501347e-01
6.3434750000e+03 6.9950128943e-01
6.3435000000e+03 6.9950759460e-01
6.3435250000e+03 6.9951391991e-01
6.3435500000e+03 6.9952025842e-01
6.3435750000e+03 6.9952660113e-01
6.3436000000e+03 6.9953293430e-01
6.3436250000e+03 6.9953924026e-01
6.3436500000e+03 6.9954549454e-01
6.3436750000e+03 6.9955166337e-01
6.3437000000e+03 6.9955770572e-01
6.3437250000e+03 6.9956356964e-01
6.3437500000e+03 6.9956918837e-01
6.3437750000e+03 6.9957446033e-01
6.3438000000e+03 6.9957925771e-01
6.3438250000e+03 6.9958338788e-01
6.3438500000e+03 6.9958648907e-01
6.3438750000e+03 6.9958804927e-01
6.3439000000e+03 6.9958750767e-01
6.3439250000e+03 6.9958436883e-01
6.3439500000e+03 6.9957829403e-01
6.3439750000e+03 6.9956917028e-01
6.3440000000e+03 6.9955720831e-01
6.3440250000e+03 6.9954286753e-01
6.3440500000e+03 6.9952673737e-01
6.3440750000e+03 6.9950928240e-01
6.3441000000e+03 6.9949058545e-01
6.3441250000e+03 6.9947033450e-01
6.3441500000e+03 6.9944790286e-01
6.3441750000e+03 6.9942248905e-01
6.3442000000e+03 6.9939328260e-01
6.3442250000e+03 6.9935953374e-01
6.3442500000e+03 6.9932039381e-01
6.3442750000e+03 6.9927488267e-01
6.3443000000e+03 6.9922228452e-01
6.3443250000e+03 6.9916256397e-01
6.3443500000e+03 6.9909632703e-01
6.3443750000e+03 6.9902450270e-01
6.3444000000e+03 6.9894823296e-01
6.3444250000e+03 6.9886902895e-01
6.3444500000e+03 6.9878891778e-01
6.3444750000e+03 6.9871009089e-01
6.3445000000e+03 6.9863408467e-01
6.3445250000e+03 6.9856137479e-01
6.3445500000e+03 6.9849171760e-01
6.3445750000e+03 6.9842464868e-01
6.3446000000e+03 6.9835974336e-01
6.3446250000e+03 6.9829668268e-01
6.3446500000e+03 6.9823524498e-01
6.3446750000e+03 6.9817527871e-01
6.3447000000e+03 6.9811667532e-01
6.3447250000e+03 6.9805935381e-01
6.3447500000e+03 6.9800325624e-01
6.3447750000e+03 6.9794833407e-01
6.3448000000e+03 6.9789453350e-01
6.3448250000e+03 6.9784178323e-01
6.3448500000e+03 6.9779000194e-01
6.3448750000e+03 6.9773912000e-01
6.3449000000e+03 6.9768909325e-01
6.3449250000e+03 6.9763989457e-01
6.3449500000e+03 6.9759150545e-01
6.3449750000e+03 6.9754390903e-01
6.3450000000e+03 6.9749708865e-01
6.3450250000e+03 6.9745102683e-01
6.3450500000e+03 6.9740570693e-01
6.3450750000e+03 6.9736111394e-01
6.3451000000e+03 6.9731723372e-01
6.3451250000e+03 6.9727405380e-01
6.3451500000e+03 6.9723156439e-01
6.3451750000e+03 6.9718975714e-01
6.3452000000e+03 6.9714862610e-01
6.3452250000e+03 6.9710816768e-01
6.3452500000e+03 6.9706838328e-01
6.3452750000e+03 6.9702927211e-01
6.3453000000e+03 6.9699081641e-01
6.3453250000e+03 6.9695295859e-01
6.3453500000e+03 6.9691559454e-01
6.3453750000e+03 6.9687861396e-01
6.3454000000e+03 6.9684196327e-01
6.3454250000e+03 6.9680567326e-01
6.3454500000e+03 6.9676982183e-01
6.3454750000e+03 6.9673447739e-01
6.3455000000e+03 6.9669967455e-01
6.3455250000e+03 6.9666542174e-01
6.3455500000e+03 6.9663171713e-01
6.3455750000e+03 6.9659855657e-01
6.3456000000e+03 6.9656593500e-01
6.3456250000e+03 6.9653384712e-01
6.3456500000e+03 6.9650228607e-01
6.3456750000e+03 6.9647124460e-01
6.3457000000e+03 6.9644071521e-01
6.3457250000e+03 6.9641069236e-01
6.3457500000e+03 6.9638117300e-01
6.3457750000e+03 6.9635215532e-01
6.3458000000e+03 6.9632363667e-01
6.3458250000e+03 6.9629561568e-01
6.3458500000e+03 6.9626809006e-01
6.3458750000e+03 6.9624105626e-01
6.3459000000e+03 6.9621451001e-01
6.3459250000e+03 6.9618844217e-01
6.3459500000e+03 6.9616283228e-01
6.3459750000e+03 6.9613764422e-01
6.3460000000e+03 6.9611283591e-01
6.3460250000e+03 6.9608838894e-01
6.3460500000e+03 6.9606432819e-01
6.3460750000e+03 6.9604070814e-01
6.3461000000e+03 6.9601757749e-01
6.3461250000e+03 6.9599495671e-01
6.3461500000e+03 6.9597284281e-01
6.3461750000e+03 6.9595122521e-01
6.3462000000e+03 6.9593009435e-01
6.3462250000e+03 6.9590944370e-01
6.3462500000e+03 6.9588926836e-01
6.3462750000e+03 6.9586956492e-01
6.3463000000e+03 6.9585033067e-01
6.3463250000e+03 6.9583156322e-01
6.3463500000e+03 6.9581326022e-01
6.3463750000e+03 6.9579541890e-01
6.3464000000e+03 6.9577803792e-01
6.3464250000e+03 6.9576111659e-01
6.3464500000e+03 6.9574465278e-01
6.3464750000e+03 6.9572864510e-01
6.3465000000e+03 6.9571309312e-01
6.3465250000e+03 6.9569799493e-01
6.3465500000e+03 6.9568334825e-01
6.3465750000e+03 6.9566915165e-01
6.3466000000e+03 6.9565540487e-01
6.3466250000e+03 6.9564210726e-01
6.3466500000e+03 6.9562925729e-01
6.3466750000e+03 6.9561685370e-01
6.3467000000e+03 6.9560489464e-01
6.3467250000e+03 6.9559337689e-01
6.3467500000e+03 6.9558228817e-01
6.3467750000e+03 6.9557159566e-01
6.3468000000e+03 6.9556123877e-01
6.3468250000e+03 6.9555114544e-01
6.3468500000e+03 6.9554128017e-01
6.3468750000e+03 6.9553168273e-01
6.3469000000e+03 6.9552245202e-01
6.3469250000e+03 6.9551368116e-01
6.3469500000e+03 6.9550541559e-01
6.3469750000e+03 6.9549765753e-01
6.3470000000e+03 6.9549039225e-01
6.3470250000e+03 6.9548360490e-01
6.3470500000e+03 6.9547728581e-01
6.3470750000e+03 6.9547142846e-01
6.3471000000e+03 6.9546602841e-01
6.3471250000e+03 6.9546108368e-01
6.3471500000e+03 6.9545659116e-01
6.3471750000e+03 6.9545254795e-01
6.3472000000e+03 6.9544895278e-01
